symbol,ts_code,tencent_name,price_hkd,prev_close,latest_open,volume_shares,turnover_hkd,quote_time,pct_chg,latest_high,latest_low,total_mv_hkd,float_mv_hkd,tencent_pe,tencent_pb
00195,00195.HK,绿科科技国际,0.28,0.28,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,382480000.0,382480000.0,5.59,0.0
00196,00196.HK,宏华集团,0.142,0.142,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1283750000.0,1283750000.0,30.26,0.0
00197,00197.HK,亨泰,0.285,0.285,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,59619999.99999999,59619999.99999999,-0.29,0.0
00199,00199.HK,德祥地产,2.66,2.67,2.77,57000.0,153100.0,2026/06/30 09:31:19,-0.37,2.77,2.66,2895780000.0,2895780000.0,-3.56,4.12
00200,00200.HK,新濠国际发展,3.17,3.15,3.2,15000.0,47730.0,2026/06/30 09:30:51,0.63,3.2,3.17,7211830000.000001,7211830000.000001,6.81,0.95
00201,00201.HK,华大酒店,0.066,0.066,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,590510000.0,590510000.0,72.01,0.0
00202,00202.HK,润中国际控股,0.06,0.06,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,437660000.0,437660000.0,-10.88,0.0
00204,00204.HK,资本界金控,0.143,0.143,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,35610000.0,35610000.0,-0.23,0.0
00205,00205.HK,BFB HEALTH,0.67,0.67,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,838310000.0000001,838310000.0000001,-151.32,0.0
00206,00206.HK,华商能源,0.325,0.325,0.325,600000.0,195000.0,2026/06/30 09:30:23,0.0,0.325,0.325,1054120000.0,1054120000.0,85.73,0.0
00209,00209.HK,万维智能科技,0.51,0.51,0.51,140000.0,71400.0,2026/06/30 09:30:02,0.0,0.51,0.51,757690000.0,757690000.0,-8.16,0.0
00210,00210.HK,达芙妮国际,0.35,0.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,692510000.0,692510000.0,5.37,0.0
00211,00211.HK,大凌集团,0.25,0.25,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,183260000.0,183260000.0,-5.24,0.0
00212,00212.HK,南洋集团,28.0,28.0,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,951099999.9999999,951099999.9999999,-19.03,0.0
00213,00213.HK,乐声电子,0.345,0.345,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,314860000.0,314860000.0,3.35,0.0
00214,00214.HK,汇汉控股,0.19,0.19,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,159770000.0,159770000.0,-0.07,0.0
00215,00215.HK,和记电讯香港,1.11,1.11,1.1,10000.0,11080.0,2026/06/30 09:30:03,0.0,1.11,1.1,5349200000.0,5349200000.0,-213.97,0.9
00216,00216.HK,建业实业,0.53,0.53,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,292230000.0,292230000.0,-0.52,0.0
00217,00217.HK,中国诚通发展集团,0.137,0.138,0.0,0.0,0.0,2026/06/30 09:30:57,-0.72,0.0,0.0,817160000.0,817160000.0,17.08,0.0
00218,00218.HK,申万宏源香港,0.89,0.89,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1389410000.0,1389410000.0,11.49,0.0
00219,00219.HK,顺豪物业,0.69,0.69,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,400030000.0,400030000.0,-2.25,0.0
00220,00220.HK,统一企业中国,6.85,6.91,7.0,17300.0,118990.0,2026/06/30 09:31:39,-0.87,7.0,6.85,29587439999.999996,29587439999.999996,13.03,2.17
00222,00222.HK,闽信集团,3.5,3.5,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2090400000.0,2090400000.0,17.48,0.0
00223,00223.HK,易生活控股,0.102,0.102,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,166230000.0,166230000.0,-1.7,0.0
00224,00224.HK,建生国际,0.52,0.52,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,600100000.0,600100000.0,11.48,0.0
00225,00225.HK,博富临置业,5.3,5.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,583950000.0,583950000.0,-2.71,0.0
00227,00227.HK,第一上海,0.169,0.169,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,370220000.0,370220000.0,-3.94,0.0
00228,00228.HK,中能控股,1.24,1.24,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,565690000.0,565690000.0,21.86,0.0
00229,00229.HK,利民实业,0.84,0.84,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,421110000.0,421110000.0,9.07,0.0
00232,00232.HK,大陆航空科技控股,0.4,0.4,0.4,1000000.0,400000.0,2026/06/30 09:20:36,0.0,0.4,0.4,3721350000.0000005,3721350000.0000005,39.56,0.0
00234,00234.HK,新世纪集团,0.029,0.029,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,167630000.0,167630000.0,-5.89,0.0
00235,00235.HK,中策资本控股,0.02,0.021,0.02,200000.0,4000.0,2026/06/30 09:31:56,-4.76,0.02,0.02,407710000.0,407710000.0,-30.73,0.0
00236,00236.HK,香港生力啤,1.14,1.14,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,425870000.0,425870000.0,5.59,0.0
00237,00237.HK,安全货仓,2.11,2.14,2.11,4000.0,8440.0,2026/06/30 09:31:28,-1.4,2.11,2.11,854550000.0,854550000.0,-6.65,0.0
00239,00239.HK,白花油,2.4,2.4,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,747940000.0,747940000.0,8.19,0.0
00240,00240.HK,利基控股,1.38,1.38,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1713789999.9999998,1713789999.9999998,3.79,0.0
00241,00241.HK,阿里健康,3.13,3.18,3.17,2004000.0,6303860.0,2026/06/30 09:32:03,-1.57,3.17,3.11,50628690000.0,50628690000.0,23.09,1.89
00242,00242.HK,信德集团,0.52,0.52,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1569180000.0,1569180000.0,-3.28,0.0
00243,00243.HK,品质国际,0.45,0.45,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,155920000.0,155920000.0,-146.68,0.0
00244,00244.HK,先施,0.28,0.28,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,367910000.0,367910000.0,-5.74,0.0
00245,00245.HK,中薇金融,1.05,1.05,0.0,1605000.0,2003040.0,2026/06/30 09:20:36,0.0,0.0,0.0,1952049999.9999998,1952049999.9999998,15.72,0.0
00247,00247.HK,尖沙咀置业,19.35,19.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,43519090000.0,43519090000.0,18.67,0.0
00248,00248.HK,香港通讯国际控股,0.25,0.23,0.245,190000.0,47350.0,2026/06/30 09:31:05,8.7,0.25,0.245,58370000.0,58370000.0,-1.52,2.17
00251,00251.HK,爪哇控股,1.27,1.27,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,764700000.0,764700000.0,-4.1,0.0
00252,00252.HK,华信地产财务,1.6,1.6,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,360670000.0,360670000.0,-14.11,0.0
00253,00253.HK,顺豪控股,0.63,0.63,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,191750000.0,191750000.0,-1.84,0.0
00254,00254.HK,国家联合资源,0.114,0.117,0.117,180000.0,20680.0,2026/06/30 09:30:05,-2.56,0.117,0.114,77040000.0,77040000.0,-1.28,2.56
00255,00255.HK,龙记集团,1.43,1.43,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,906630000.0,906630000.0,-40.09,0.0
00256,00256.HK,冠城钟表珠宝,0.062,0.062,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,269820000.0,269820000.0,-1.27,0.0
00257,00257.HK,光大环境,4.66,4.7,4.76,75110.0,352177.0,2026/06/30 09:32:04,-0.85,4.76,4.66,28626260000.000004,28626260000.000004,7.29,2.13
00258,00258.HK,汤臣集团,2.0,2.0,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,4518050000.0,4518050000.0,5.71,0.0
00259,00259.HK,亿都(国际控股),4.44,4.37,0.0,0.0,0.0,2026/06/30 09:31:26,1.6,0.0,0.0,4145030000.0,4145030000.0,1.49,0.0
00261,00261.HK,GBA集团,0.18,0.18,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,51259999.99999999,51259999.99999999,-0.46,0.0
00262,00262.HK,迪臣发展国际,0.077,0.077,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,112950000.0,112950000.0,-1.37,0.0
00264,00264.HK,中联发展控股,2.3,2.29,2.3,8000.0,18400.0,2026/06/30 09:31:27,0.44,2.3,2.3,1091710000.0,1091710000.0,-69.74,0.0
00265,00265.HK,港誉智慧城市服务,1.54,1.54,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,398000000.0,398000000.0,17.48,0.0
00266,00266.HK,天德地产,1.88,1.88,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,892500000.0000001,892500000.0000001,-3.64,0.0
00267,00267.HK,中信股份,10.98,11.027,11.0,1022000.0,11259990.0,2026/06/30 09:31:47,-0.43,11.09,10.97,319411080000.0,319411080000.0,4.91,1.09
00268,00268.HK,金蝶国际,6.13,6.09,6.1,1072000.0,6569470.0,2026/06/30 09:32:03,0.66,6.2,6.09,21758240000.0,21758240000.0,211.51,1.81
00269,00269.HK,中国资源交通,0.01,0.01,0.01,200000.0,2000.0,2026/06/30 09:20:36,0.0,0.01,0.01,106440000.0,106440000.0,-0.32,0.0
00270,00270.HK,粤海投资,7.95,7.81,7.93,220000.0,1746220.0,2026/06/30 09:31:16,1.79,7.96,7.92,51975680000.0,51975680000.0,11.16,0.51
00271,00271.HK,亚证地产,0.156,0.156,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,193540000.0,193540000.0,-0.9,0.0
00272,00272.HK,瑞安房地产,0.45,0.45,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3612270000.0,3612270000.0,-1.83,0.0
00274,00274.HK,复兴亚洲,0.49,0.49,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,33580000.0,33580000.0,-0.79,0.0
00276,00276.HK,蒙古能源,0.52,0.52,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,97830000.0,97830000.0,0.21,0.0
00277,00277.HK,太兴置业,1.55,1.55,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,429710000.00000006,429710000.00000006,-16.3,0.0
00279,00279.HK,裕承科金,0.45,0.44,0.45,1596000.0,718200.0,2026/06/30 09:30:41,2.27,0.45,0.45,627990000.0,627990000.0,-12.12,0.0
00280,00280.HK,景福集团,0.55,0.54,0.55,98000.0,53900.0,2026/06/30 09:31:07,1.85,0.55,0.55,500120000.0,500120000.0,4.91,0.0
00285,00285.HK,比亚迪电子,21.12,21.18,21.18,328496.0,6944875.28,2026/06/30 09:31:44,-0.28,21.22,21.02,47587680000.0,47587680000.0,12.23,0.94
00286,00286.HK,爱帝宫,1.31,1.31,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,251759999.99999997,251759999.99999997,-1.42,0.0
00287,00287.HK,永发置业,4.36,4.36,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,174400000.0,174400000.0,-29.77,0.0
00288,00288.HK,万洲国际,8.43,8.49,8.49,3661154.0,30979147.17,2026/06/30 09:32:03,-0.71,8.51,8.39,108158750000.00002,108158750000.00002,8.87,1.41
00289,00289.HK,永安国际,13.1,13.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3777729999.9999995,3777729999.9999995,-11.43,0.0
00290,00290.HK,国富量子,2.0,2.03,2.08,1269500.0,2593690.0,2026/06/30 09:32:03,-1.48,2.08,2.0,20607710000.0,20607710000.0,-8161.47,3.94
00291,00291.HK,华润啤酒,21.8,21.94,21.84,180000.0,3942430.0,2026/06/30 09:31:56,-0.64,22.04,21.76,70723060000.0,70723060000.0,18.95,1.28
00293,00293.HK,国泰航空,12.91,12.81,12.81,758000.0,9758910.0,2026/06/30 09:32:00,0.78,12.97,12.79,78507360000.0,78507360000.0,7.25,1.41
00294,00294.HK,长江制衣,0.77,0.77,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,159200000.0,159200000.0,-2.66,0.0
00295,00295.HK,江山控股,0.015,0.015,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,224470000.0,224470000.0,-0.94,0.0
00296,00296.HK,英皇娱乐酒店,0.194,0.194,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,230570000.0,230570000.0,-1.22,0.0
00297,00297.HK,中化化肥,1.29,1.29,1.29,48000.0,61920.0,2026/06/30 09:32:04,0.0,1.29,1.29,9061550000.0,9061550000.0,6.5,0.0
00298,00298.HK,庄士中国,0.098,0.098,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,230010000.0,230010000.0,-3.22,0.0
00299,00299.HK,宝新置地,0.106,0.106,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,11580000.0,11580000.0,-0.01,0.0
00300,00300.HK,美的集团,85.35,84.05,84.05,448963.0,37902651.9,2026/06/30 09:32:06,1.55,85.35,84.05,55549920000.0,649807010000.0,13.36,1.55
00301,00301.HK,三和精化,3.98,3.99,3.98,2604000.0,10365300.0,2026/06/30 09:32:06,-0.25,4.0,3.98,1872430000.0,1872430000.0,-55.1,0.5
00302,00302.HK,中手游,0.179,0.179,0.179,2000.0,358.0,2026/06/30 09:30:51,0.0,0.179,0.179,558190000.0,558190000.0,-0.34,0.0
00303,00303.HK,伟易达集团,51.0,51.1,52.0,5100.0,262010.0,2026/06/30 09:30:42,-0.2,52.0,50.9,12931430000.0,12931430000.0,12.31,2.15
00305,00305.HK,五菱汽车,0.375,0.375,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1236810000.0,1236810000.0,14.14,0.0
00306,00306.HK,冠忠巴士集团,2.79,2.78,0.0,0.0,0.0,2026/06/30 09:30:22,0.36,0.0,0.0,1330210000.0,1330210000.0,5.49,0.0
00308,00308.HK,香港中旅,1.05,1.05,1.05,144000.0,150900.0,2026/06/30 09:30:37,0.0,1.05,1.04,5813470000.0,5813470000.0,-20.61,0.95
00309,00309.HK,新华通讯频媒,0.027,0.027,0.0,0.0,0.0,2026/06/30 09:00:00,0.0,0.0,0.0,56270000.0,56270000.0,-7.56,0.0
00310,00310.HK,嘉进投资国际,0.124,0.123,0.0,0.0,0.0,2026/06/30 09:30:39,0.81,0.0,0.0,77020000.0,77020000.0,-4.52,0.0
00311,00311.HK,联泰控股,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,263700000.0,263700000.0,7.51,0.0
00312,00312.HK,岁宝百货,0.056,0.056,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,139720000.0,139720000.0,-1.31,0.0
00313,00313.HK,裕田中国,0.058,0.058,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,67680000.0,67680000.0,-0.27,0.0
00314,00314.HK,思派健康,1.3,1.3,0.0,400.0,520.0,2026/06/30 09:31:19,0.0,0.0,0.0,947390000.0,947390000.0,-6.89,0.0
00315,00315.HK,数码通电讯,4.64,4.63,4.64,1000.0,4640.0,2026/06/30 09:31:58,0.22,4.64,4.64,5108420000.0,5108420000.0,10.67,0.0
00316,00316.HK,东方海外国际,122.6,122.7,122.7,15000.0,1841800.0,2026/06/30 09:31:40,-0.08,123.8,122.1,80961770000.0,80961770000.0,6.87,1.39
00317,00317.HK,中船防务,11.97,12.08,12.03,86000.0,1028020.0,2026/06/30 09:31:32,-0.91,12.03,11.92,7087090000.000001,16919670000.0,15.16,0.91
00318,00318.HK,黄河实业,0.91,0.9,0.91,10000.0,9250.0,2026/06/30 09:30:51,1.11,0.91,0.91,262320000.00000003,262320000.00000003,24.93,0.0
00320,00320.HK,金宝通,0.465,0.465,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,391780000.0,391780000.0,18.89,0.0
00321,00321.HK,德永佳集团,1.12,1.12,1.14,2000.0,2280.0,2026/06/30 09:30:00,0.0,0.0,0.0,1547500000.0,1547500000.0,9.63,0.0
00322,00322.HK,康师傅控股,9.96,10.04,10.0,280000.0,2790520.0,2026/06/30 09:32:06,-0.8,10.04,9.92,56146380000.0,56146380000.0,11.27,1.2
00323,00323.HK,马鞍山钢铁股份,1.64,1.64,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2842010000.0,12629120000.0,-54.63,0.0
00325,00325.HK,布鲁可,43.58,42.54,43.0,4200.0,181878.0,2026/06/30 09:31:58,2.44,43.58,43.0,10784060000.0,10784060000.0,15.37,1.36
00326,00326.HK,中国星集团,6.06,6.21,6.18,68000.0,414860.0,2026/06/30 09:32:04,-2.42,6.18,6.02,14719170000.0,14719170000.0,-33.17,2.58
00327,00327.HK,百富环球,3.35,3.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,3557300000.0,3557300000.0,4.72,0.0
00328,00328.HK,爱高集团,0.57,0.57,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,163240000.0,163240000.0,-2.54,0.0
00329,00329.HK,东建国际,0.23,0.23,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,344940000.0,344940000.0,-14.48,0.0
00330,00330.HK,思捷环球,0.45,0.45,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,127390000.0,127390000.0,-6.2,0.0
00331,00331.HK,丰盛生活服务,5.22,5.22,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2349000000.0,2349000000.0,5.18,0.0
00332,00332.HK,元亨燃气,0.012,0.012,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,78550000.0,78550000.0,-0.44,0.0
00333,00333.HK,黛丽斯国际,0.192,0.192,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,57799999.99999999,57799999.99999999,-1.77,0.0
00334,00334.HK,华显光电,0.365,0.365,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,771720000.0,771720000.0,5.0,0.0
00335,00335.HK,美建集团,0.65,0.65,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1743509999.9999998,1743509999.9999998,19.42,0.0
00336,00336.HK,华宝国际,3.05,3.04,3.14,3000.0,9240.0,2026/06/30 09:30:00,0.33,3.14,3.05,9846720000.0,9846720000.0,-22.87,2.96
00337,00337.HK,绿地香港,0.145,0.149,0.0,0.0,0.0,2026/06/30 09:30:02,-2.68,0.0,0.0,404819999.99999994,404819999.99999994,-0.16,0.0
00338,00338.HK,上海石油化工股份,1.1,1.1,1.1,100000.0,110000.0,2026/06/30 09:20:36,0.0,1.1,1.1,3535179999.9999995,11596880000.0,-6.5,0.0
00339,00339.HK,全球数字控股,0.82,0.82,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,354240000.0,354240000.0,96.27,0.0
00340,00340.HK,潼关黄金,1.68,1.74,1.7,148000.0,250720.0,2026/06/30 09:31:44,-3.45,1.71,1.68,8917420000.0,8917420000.0,10.74,1.72
00341,00341.HK,大家乐集团,5.1,5.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2958020000.0,2958020000.0,18.03,0.0
00343,00343.HK,文化传信,0.127,0.127,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,220230000.0,220230000.0,-7.88,0.0
00345,00345.HK,维他奶国际,6.45,6.56,6.53,201788.0,1309036.84,2026/06/30 09:32:05,-1.68,6.54,6.4,6566730000.0,6566730000.0,23.93,2.13
00346,00346.HK,延长石油国际,0.265,0.265,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,291530000.0,291530000.0,-0.38,0.0
00347,00347.HK,鞍钢股份,1.11,1.12,1.11,4000.0,4440.0,2026/06/30 09:20:36,-0.89,1.11,1.11,1566810000.0,10399840000.0,-2.31,0.0
00348,00348.HK,中国智能健康,0.06,0.06,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,46230000.0,46230000.0,-17.74,0.0
00351,00351.HK,亚洲能源物流,0.35,0.35,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,698240000.0,698240000.0,-27.12,0.0
00352,00352.HK,富阳,0.36,0.36,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,88630000.0,88630000.0,6.76,0.0
00353,00353.HK,能源国际投资,0.355,0.355,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,751020000.0,751020000.0,2.93,0.0
00354,00354.HK,中国软件国际,2.99,2.97,2.98,300000.0,898580.0,2026/06/30 09:32:04,0.67,3.01,2.98,8168920000.0,8168920000.0,22.95,1.01
00355,00355.HK,世纪城市国际,0.063,0.062,0.0,0.0,0.0,2026/06/30 09:30:00,1.61,0.0,0.0,194830000.0,194830000.0,-0.27,0.0
00356,00356.HK,鼎立资本,0.034,0.034,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,102709999.99999999,102709999.99999999,50.7,0.0
00357,00357.HK,美兰空港,4.16,4.15,0.0,0.0,0.0,2026/06/30 09:30:36,0.24,0.0,0.0,943960000.0,1968570000.0,-6.37,0.0
00358,00358.HK,江西铜业股份,31.38,31.7,31.7,284214.0,8929396.54,2026/06/30 09:31:58,-1.01,31.7,31.1,43539190000.0,108660449999.99998,13.31,1.89
00360,00360.HK,新焦点,0.04,0.04,0.04,372000.0,14880.0,2026/06/30 09:30:34,0.0,0.04,0.04,688680000.0,688680000.0,-4.85,0.0
00361,00361.HK,汉成发展控股,0.037,0.037,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,216500000.0,216500000.0,-8.81,0.0
00362,00362.HK,中国天化工,0.015,0.015,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,20270000.0,20270000.0,-0.12,0.0
00363,00363.HK,上海实业控股,12.53,12.52,12.62,30000.0,378520.0,2026/06/30 09:31:43,0.08,12.65,12.53,13622760000.0,13622760000.0,6.74,0.96
00365,00365.HK,芯成科技,0.52,0.51,0.0,0.0,0.0,2026/06/30 09:30:00,1.96,0.0,0.0,756600000.0,756600000.0,39.41,0.0
00366,00366.HK,陆氏集团(越南),0.8,0.8,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,401300000.0,401300000.0,22.2,0.0
00367,00367.HK,庄士机构国际,0.26,0.26,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,434860000.0,434860000.0,-1.22,0.0
00368,00368.HK,德合集团,2.44,2.44,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1952000000.0,1952000000.0,87.64,0.0
00369,00369.HK,永泰地产,2.0,2.0,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,2749110000.0,2749110000.0,-1.6,0.0
00370,00370.HK,港仔机器人,0.35,0.345,0.335,54000.0,18360.0,2026/06/30 09:31:17,1.45,0.35,0.335,734170000.0,734170000.0,-4.12,4.35
00371,00371.HK,北控水务集团,2.3,2.29,2.28,74000.0,169960.0,2026/06/30 09:31:01,0.44,2.3,2.28,23107200000.0,23107200000.0,13.37,0.87
00372,00372.HK,保德国际发展,0.207,0.207,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,62670000.0,62670000.0,-0.36,0.0
00373,00373.HK,联合集团,2.21,2.21,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,7765240000.0,7765240000.0,3.49,0.0
00374,00374.HK,四洲集团,2.51,2.51,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,953870000.0,953870000.0,93.85,0.0
00375,00375.HK,YGM贸易,1.15,1.15,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,190740000.0,190740000.0,-5.08,0.0
00376,00376.HK,云锋金融,1.62,1.61,1.61,22000.0,35420.0,2026/06/30 09:31:39,0.62,1.61,1.61,6576049999.999999,6576049999.999999,10.08,0.0
00377,00377.HK,中国华君,1.28,1.28,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,104309999.99999999,104309999.99999999,-0.4,0.0
00379,00379.HK,恒嘉融资租赁,0.068,0.068,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,114740000.0,114740000.0,-1.34,0.0
00380,00380.HK,中国管业,0.134,0.134,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,178520000.0,178520000.0,3.19,0.0
00381,00381.HK,权识国际,0.1,0.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,118310000.0,118310000.0,-0.97,0.0
00382,00382.HK,中汇集团,0.475,0.475,0.475,10000.0,4750.0,2026/06/30 09:20:36,0.0,0.475,0.475,569560000.0,569560000.0,1.01,0.0
00383,00383.HK,天安卓健,0.85,0.85,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,858949999.9999999,858949999.9999999,-32.03,0.0
00384,00384.HK,中国燃气,5.41,5.44,5.5,461804.0,2509701.76,2026/06/30 09:32:01,-0.55,5.5,5.39,29474509999.999996,29474509999.999996,10.84,2.02
00385,00385.HK,建联集团,0.275,0.275,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,163600000.0,163600000.0,-54.7,0.0
00387,00387.HK,力丰(集团),0.85,0.85,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,195560000.0,195560000.0,12.15,0.0
00388,00388.HK,香港交易所,368.4,367.0,366.0,298421.0,109316474.0,2026/06/30 09:32:06,0.38,368.4,364.6,467071110000.00006,467071110000.00006,26.31,1.04
00389,00389.HK,通天酒业,0.199,0.199,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,60010000.0,60010000.0,-64.3,0.0
00390,00390.HK,中国中铁,3.37,3.33,3.36,588000.0,1980400.0,2026/06/30 09:32:04,1.2,3.38,3.35,14178899999.999998,82670520000.0,3.26,0.9
00391,00391.HK,美亚娱乐资讯,0.097,0.096,0.096,180000.0,17360.0,2026/06/30 09:30:43,1.04,0.097,0.096,574600000.0,574600000.0,-10.14,1.04
00392,00392.HK,北京控股,27.68,27.56,27.58,19575.0,540908.5,2026/06/30 09:31:41,0.44,27.68,27.58,34821530000.0,34821530000.0,6.22,0.36
00393,00393.HK,旭日企业,1.32,1.32,1.32,4000.0,5280.0,2026/06/30 09:32:01,0.0,1.32,1.32,1980000000.0,1980000000.0,26.34,0.0
00396,00396.HK,兴利(香港)控股,0.244,0.244,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,197180000.0,197180000.0,250.54,0.0
00397,00397.HK,嬴集团,0.035,0.035,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,119800000.0,119800000.0,-1.92,0.0
